"url","key","payload_sha256","status","reviewer_doctor_id","reviewer_name","reviewed_at","evidence","dependency"
"https://www.myglobalhealth.online/brazil/en/services/solicitacao-exames-online","service:solicitacao-exames-online","c4002b5a940c31dad1d96cd6ce8bc1ce646666278dd971e7d3c2502add933967","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/services/solicitacao-exames-online","service:solicitacao-exames-online","0c73190e6714b414ce0dcbf388980284553a2afffaaec1e231a53f4bbcde1b1f","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/services/solicitacao-exames-online","service:solicitacao-exames-online","053f1fda3db0b9a13d0823c85e9f1c9844b5f306ebd9468edc0e5921bdadb55f","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/en/services/consulta-clinica-online","service:consulta-clinica-online","95e3df6ee6117f14343a356241fccd8cb8ba55fe0ca34c8bfe2f58d196ce5dac","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/services/consulta-clinica-online","service:consulta-clinica-online","9f2ed18afc24c5397d9e9df1967e3866d9f7afef4ef30d1301f218fd79ba5ff2","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/services/consulta-clinica-online","service:consulta-clinica-online","f5fbd9063d92d101e635b3d4fec0bfce2bdf1a74553abb9a1afc6f3da70fe86e","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/en/services/renovacao-receita-online","service:renovacao-receita-online","b3331c872eb8661a742d1b6949324124e66c2556a4f39ed02ddeeff7b356e4a7","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/services/renovacao-receita-online","service:renovacao-receita-online","4febf1db04684b77e944d796c25e07845a02a51235e31c2e1f6d631759557e01","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/services/renovacao-receita-online","service:renovacao-receita-online","2fe8735de238e37cc8b54c9f48ccfecd81c116fdd3753e89c64b8ce6b94d270e","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/en/services/atestado-medico-online","service:atestado-medico-online","e3ab7f039915a6d68b1817a39f63b516b933bac008019c7898b207709a997875","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/services/atestado-medico-online","service:atestado-medico-online","ec02e5ef7e3c3dfd29f2a823ed458e13a7ca3eb8b33d628ee0d8b792fad94a22","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/services/atestado-medico-online","service:atestado-medico-online","c1e50dedf2803483f41e30e928a20e92722504f249cf6b85dc2976d5bbaf8069","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/en/doctors/dr-renato-sarmento","doctor:dr-renato-sarmento","90b63a1de8e1bb691f54491d36064ea623a6a768f1e8bbd1112e9fbb183f8ef3","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/doctors/dr-renato-sarmento","doctor:dr-renato-sarmento","3f959139044977267caf425f703bd0c7016d1224dc03764325435cdfb4e750a3","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/doctors/dr-renato-sarmento","doctor:dr-renato-sarmento","938d3d98242e9a0f3f5630b8f8a4b0ae99ae0cac2da00a5f954eaba26780ac86","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/en/services/consulta-pele-online","service:consulta-pele-online","62199cf7a9715a6537e53fe99857570504c4107d4cd284b0aba3f5369185b2f1","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/services/consulta-pele-online","service:consulta-pele-online","78677c3d4d30199661874a2ed64e9cb93208ee9a86e2d14db04ae54ae2f6285b","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/services/consulta-pele-online","service:consulta-pele-online","624034b56b138c57b83ac7ad1549c5868b2fc3d5b9252bb562a641ab6e513199","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/en/services/controle-peso-online","service:controle-peso-online","889606e8806170913d84ad030dc5d2e1d9e3acdc2360ddf74736309b8e6e7764","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/services/controle-peso-online","service:controle-peso-online","c046eca72211b09789c6f31887c2b68f9337333c98715fc93b3f5a0a6b6a8d21","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/services/controle-peso-online","service:controle-peso-online","7a6b59d24bf75e264ee30518658e885dfa9b7107b8b88772e61f849daec3cff5","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/en/services/doencas-cronicas-online","service:doencas-cronicas-online","6f007b16bb1ee0779be83493c39e5b71d793c2d8402231fbe9291ce41737e071","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/services/doencas-cronicas-online","service:doencas-cronicas-online","afc649bb3606ab5ae6a6c24521ef76ad2b1484a6a6e4793ef77dd041070b5516","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/services/doencas-cronicas-online","service:doencas-cronicas-online","aa9fc3d61313db2bce11e79e46757ce233e0725ee87f508d181f098a00847f5b","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/en/services/musculoesqueletico-online","service:musculoesqueletico-online","28edb22afeb43cdaf194a3581f388aa2b3db5c7337f40a7ddc552e97bef8b664","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/services/musculoesqueletico-online","service:musculoesqueletico-online","5909b9841e8b85e6dc9421fa702a6a77aebb6bcef497a9ed33af7ba0475a65f8","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/services/musculoesqueletico-online","service:musculoesqueletico-online","caa7d4e39e8f9de83b4b107d7ee962256c9caa83143abc5a0e7e6d05ae01e716","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/en/services/parar-de-fumar-online","service:parar-de-fumar-online","7a6df6f2a58465bd71b9691705e67d818e979ce844a48938b3ee7a3fcfe260e4","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/es/services/parar-de-fumar-online","service:parar-de-fumar-online","5d6868881dcafcecbc736d81ec015c9c9a75de92757042f1789e1f38630b9bbb","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
"https://www.myglobalhealth.online/brazil/pt/services/parar-de-fumar-online","service:parar-de-fumar-online","c380a0e6b0a32cee6489e5669f57686b10ee03a20a9eb92e7f176d5cf790fdaf","APPROVED_OWNER_CONFIRMED","cmqyzr0fb000o01lu9deh6mf5","Dr. Renato Sarmento; Dr tiago (owner-reported)","2026-09-14T21:24:30.383Z","seo/brazil/clinical-approval-phase4.json (supersedes seo/brazil/clinical-approval.json)","Live since phase 4 rollout; 365-day review-age policy"
